UNIQUE_ID,ACSTOTPOP,ACSIPOVBAS,MINORPCT,LOWINCOME,LOWINCPCT,LESSHS,LESSHSPCT,LINGISO,LINGISOPCT,UNDER5,UNDER5PCT,OVER64,OVER64PCT,PRE1960,PRE1960PCT,VULEOPCT,VULEO,DISPEO,DSLPM,CANCER,RESP,PTRAF,PWDIS,PNPL,PRMP,PTSDF,OZONE,PM25,D_LDPNT_2,D_DSLPM_2,D_CANCR_2,D_RESP_2,D_PTRAF_2,D_PWDIS_2,D_PNPL_2,D_PRMP_2,D_PTSDF_2,D_OZONE_2,D_PM25_2,P_MINORPCT,P_LWINCPCT,P_LESHSPCT,P_LNGISPCT,P_UNDR5PCT,P_OVR64PCT,P_LDPNT,P_VULEOPCT,P_DSLPM,P_CANCR,P_RESP,P_PTRAF,P_PWDIS,P_PNPL,P_PRMP,P_PTSDF,P_OZONE,P_PM25,P_LDPNT_D2,P_DSLPM_D2,P_CANCR_D2,P_RESP_D2,P_PTRAF_D2,P_PWDIS_D2,P_PNPL_D2,P_PRMP_D2,P_PTSDF_D2,P_OZONE_D2,P_PM25_D2
NLA_WI-10159,859,0,0.006984866,0,0.295215869,0,0.106012658,0,0,0,0.055878929,0,0.221187427,0,0.262793914,0.151100368,0,0,0.100373914,16.83311464,0.194818465,NA,3.97E-06,0.022851808,0.063377391,0.054445127,36.86956732,6.119676438,-45.84795938,-17.51158948,-2936.764948,-33.98872112,NA,-0.000693317,-3.986807608,-11.05704469,-9.498690112,-6432.395627,-1067.660481,2,61,74,61,52,81,43,41,4,7,6,NA,41,10,9,10,5,12,54,73,64,66,NA,46,71,74,73,62,61
NLA_WI-10148,827.0998029,0,0.033955851,0,0.306581375,0,0.103393385,0,0,0,0.059761678,0,0.162399105,0,0.314016405,0.170268613,0,0,0.133102062,18.92521524,0.229644049,NA,0.002153313,0.015208039,0.199042389,0.343561061,40.56328227,6.964128969,-45.62327102,-20.21231893,-2860.752337,-34.78183487,NA,-0.286588154,-2.270634755,-24.64821871,-47.8180018,-6123.069592,-1051.042694,18.59545435,59.18913072,72.67075104,61,54.91067221,54.61996059,50.29071163,45.79683819,12.16462448,25.16462448,24.60770747,NA,73.78458507,2.278458507,23.97371579,40.34150208,37.55691701,48.27845851,54.27845851,70.22766805,64.06304357,65.06304357,NA,20.88616597,76.55691701,65.31699584,53.60770747,63.34150208,61.34150208
NLA_SD-10226,1884,0,0.81104034,0,0.726645435,0,0.162721893,0,0,0,0.078556263,0,0.079087049,0,0.099836334,0.768842887,0,0,0.032467732,13.79612977,0.150805461,0.413235958,0.00364948,0.006776143,0.01697078,0.006776143,41.51183333,5.075313342,77.99065448,25.36330806,10777.33074,117.8069762,322.8137646,2.850919492,5.293422117,13.25731992,5.293422117,32428.42485,3964.75906,96,96,87,66,61,16,32,96,2,3,3,9,60,35,1,5,42,7,94,90,97,97,85,97,96,86,88,97,98
NLA_WY-10123,826,0,0.037530266,0,0.162227603,0,0.085365854,0,0,0,0.03874092,0,0.257869249,0,0.078877005,0.099878935,0,0,0.022465658,12.85894169,0.151471521,23.50335238,4.36E-09,0.014847976,0.016299989,0.022424638,48.98101634,5.536915616,-16.56970272,-4.719363674,-2701.279545,-31.819642,-4937.352276,-9.15E-07,-3.119116329,-3.424140748,-4.710746596,-10289.44844,-1163.14058,11,23,67,71,28,92,35,9,10,12,14,27,23,73,4,23,32,69,60,80,59,63,67,68,33,82,68,53,50
NLA_WI-10165,1716,0,0.015734266,0,0.396732789,0,0.102040816,0,0,0,0.059440559,0,0.365384615,0,0.151219512,0.206233527,0,0,0.074747324,16.18714443,0.183049426,NA,NA,0.011174721,0.023442962,0.055989716,36.09711111,5.390116493,-38.39650898,-18.9792723,-4110.116659,-46.47851874,NA,NA,-2.837400259,-5.952458628,-14.21648295,-9165.504046,-1368.617405,7,77,73,61,56,98,25,60,2,3,3,NA,NA,0,1,10,3,3,59,71,53,56,NA,NA,75,78,69,49,53
NLA_NY-10044,1339,0,0.094846901,0,0.194921583,0,0.081021088,0,0.006134969,0,0.062733383,0,0.174010456,0,0.306584362,0.144884242,0,0,0.139230556,19.95960429,0.231266886,9.830908333,5.80E-08,0.029467762,0.026686706,0.050767745,38.48053987,6.011111808,-85.92802612,-39.02288689,-5594.184214,-64.81839752,-2755.360848,-1.63E-05,-8.259085961,-7.479624784,-14.22894542,-10785.14511,-1684.766205,21,36,41,36,59,64,22,20,8,12,11,7,45,5,0,1,18,3,29,41,28,32,47,32,43,49,51,22,26
NLA_TX-10281,956,0,0.464435146,0,0.526150628,0,0.241071429,0,0.028571429,0,0.076359833,0,0.223849372,0,0.414675768,0.495292887,0,0,0.105542343,30.23703168,0.257074063,0.12866605,0.002272595,0.024797116,0.092039624,0.684464076,31.92798366,8.587155342,55.93301195,14.23594426,4078.483444,34.67510704,17.35495595,0.306536048,3.344727389,12.41464733,92.32306376,4306.565345,1158.267494,38,75,72,43,58,90,86,56,3,24,3,3,63,32,7,62,5,12,76,42,46,44,38,70,46,41,58,45,47
NLA_NY-10037,473.755827,0,0.02602924,0,0.521398689,0,0.158605688,0,0,0,0.032745196,0,0.248173607,0,0.618003073,0.273713965,0,0,0.052201857,14.92858166,0.161663,12.50426311,NA,0.020138103,0.021232835,0.051815256,35.79374771,5.344404548,-23.24664459,-2.004946623,-573.3705823,-6.209083376,-519.019739,NA,-0.761695909,-0.805960645,-1.896799645,-1374.75096,-205.2656051,5.693797001,81.775188,65.3465038,35,26.0410902,87.306203,53.081391,45.775188,0,0,0,7.1837218,NA,0,0,0.9387594,1,0,47.5713158,54,52.8775188,53.8162782,50.8162782,NA,53.9387594,54,54.9387594,52.6325564,52.7550376
NLA_WI-10198,1301,0,0.033051499,0,0.113758647,0,0.039911308,0,0,0,0.0622598,0,0.194465796,0,0.21443299,0.073405073,0,0,0.197600383,20.713915,0.251251052,20.15820654,NA,0.135193846,0.162830138,0.298536813,42.46180915,7.410291507,-78.33572999,-72.18651528,-7567.117611,-91.78594474,-7364.108606,NA,-49.38842948,-59.48439983,-109.0601739,-15511.964,-2707.095562,17,15,32,61,59,72,36,9,31,48,42,19,NA,77,31,39,50,61,35,37,26,27,61,NA,17,47,41,26,24
NLA_WI-10169,1519.182992,0,0.091354618,0,0.162786731,0,0.073659272,0,0.004348378,0,0.029555871,0,0.226397162,0,0.258656666,0.127070674,0,0,0.241967213,21.73652927,0.266178621,55.14628053,0.007384315,0.101179139,0.323239298,0.120743427,43.86992546,7.961135851,-93.49127622,-78.73093048,-7304.162301,-89.19601616,-14997.46542,-2.644216655,-34.9319733,-106.940221,-48.82025478,-14913.0543,-2700.750759,39.93521496,28.29549256,56.7933427,64.69947663,23.29791472,79.6602018,41.27691554,29.67838343,42.67883469,61.1263545,52.91384613,24.31422812,82.93798039,66.1370592,46.8488083,22.82700639,81.51337323,98.23501144,35.79470623,36.1379493,32.80140349,33.6097424,56.49105088,10.00918794,28.2040961,36.79144165,57.17447045,33.34222435,29.99306458
NLA_TX-10233,1769,0,0.08535896,0,0.546636518,0,0.15064758,0,0.028571429,0,0.119276427,0,0.326172979,0,0.049019608,0.315997739,0,0,0.106351069,18.7016947,0.20493555,3.051376085,NA,0.026828489,0.069937678,0.033774639,31.50579869,8.432107397,-3.312832868,-7.187395658,-1263.894013,-13.84991137,-206.2174593,NA,-1.813117352,-4.726513481,-2.28255059,-2129.218287,-569.8569156,2,78,55,43,88,97,51,32,4,0,0,5,NA,34,4,4,3,12,21,35,34,35,34,NA,31,35,36,33,32
NLA_WI-10172,1416,0,0.045903955,0,0.318953324,0,0.03955288,0,0.002770083,0,0.019774011,0,0.251412429,0,0.382782475,0.182428639,0,0,0.051431158,14.99725597,0.164471235,12.1720981,3.44E-06,0.022306645,0.017314337,0.024141773,34.6686549,4.988290137,-93.10412015,-12.50959241,-3647.780171,-40.00431208,-2960.617474,-0.000835526,-5.425641684,-4.211363357,-5.87199954,-8432.451384,-1213.301012,25,65,31,61,10,88,60,52,0,0,0,15,41,10,0,0,1,0,27,76,57,61,66,46,66,79,77,53,57
NLA_WA-10123,1185,0,0.152742616,0,0.352742616,0,0.161445783,0,0.073619632,0,0.125738397,0,0.206751055,0,0.105900151,0.252742616,0,0,0.075245409,22.85931456,0.322576961,50.31637006,NA,0.027948852,0.024988327,0.02925445,37.81586601,6.149841644,-12.73219869,-9.046630058,-2748.337291,-38.78289044,-6049.453314,NA,-3.36024388,-3.004304944,-3.517213752,-4546.538546,-739.3852114,25,71,84,81,94,79,45,49,5,7,7,25,NA,16,0,2,65,6,45,67,61,61,54,NA,63,70,70,55,59
NLA_WY-10129,1160,0,0.088793103,0,0.243195786,0,0.10483871,0,0,0,0.018103448,0,0.202586207,0,0.419672131,0.165994445,0,0,0.016573407,15.17592212,0.181862617,37.69091098,5.61E-07,0.00599838,0.036602971,0.010482068,47.3370085,5.216170411,-91.62271454,-3.618302157,-3313.203515,-39.70420099,-8228.670243,-0.000122558,-1.309564748,-7.991151479,-2.288442471,-10334.60384,-1138.793017,34,47,78,71,12,79,79,37,4,60,53,32,32,38,20,10,12,61,13,83,49,52,59,59,59,70,81,52,52
NLA_WI-10203,1204.800926,0,0.037793457,0,0.217333881,0,0.075376395,0,0,0,0.042852435,0,0.164211985,0,0.449640995,0.127563669,0,0,0.152277693,18.2140862,0.217827473,NA,NA,0.019715959,0.122593025,0.066519759,37.74205359,6.566169096,-120.447434,-40.55813766,-4851.199154,-58.01687984,NA,NA,-5.257583534,-33.12524159,-17.85130721,-10052.34171,-1748.854904,20.24950232,40.98009261,57.50099537,61,34.47511576,56.24950232,67.00597222,28.98208335,18,17,18,NA,NA,6.750497685,22.50895833,12.75248842,8,36,17.74253473,54.99800926,45.49701389,47.24751158,NA,NA,66.74850695,59.49303241,66.49701389,45.49701389,42.74651621
NLA_UT-10146,521,0,0.481765835,0,0.531128405,0,0.196491228,0,0.040268456,0,0.049904031,0,0.057581574,0,0.209677419,0.50644712,0,0,0.026807522,18.09731733,0.210883458,NA,5.29E-09,0.006524814,0.051982348,0.052351055,53.64223987,6.048543288,16.63164712,2.126377028,1435.482164,16.72731029,NA,4.19E-07,0.517549339,4.123248347,4.152494253,4254.91122,479.7714406,90,89,90,80,18,27,73,92,1,18,9,NA,42,9,3,10,16,13,88,78,81,80,NA,85,79,78,79,82,82
NLA_UT-10359,1829,0,0.112083106,0,0.157463095,0,0.00435161,0,0,0,0.042099508,0,0.069983598,0,0.35130719,0.1347731,0,0,0.156387654,17.15810669,0.240327877,7.076061197,0.020388371,0.02031008,0.492864427,0.158822732,52.47098431,8.114991781,-140.9914697,-62.7636605,-6886.129155,-96.45171426,-2839.86294,-8.182543537,-8.151122867,-197.8031818,-63.74093977,-21058.38257,-3256.820959,31,27,7,53,13,35,83,25,17,13,15,5,63,24,61,26,12,70,3,55,42,43,71,22,52,20,50,34,27
NLA_SD-10223,1044.255703,0,0.649638342,0,0.737387883,0,0.193732936,0,0.012420277,0,0.094171301,0,0.117059951,0,0.289719944,0.693513112,0,0,0.041702472,14.39285195,0.158162232,6.533494568,NA,0.006183506,0.061135689,0.006183506,44.16831357,4.646887284,111.6872794,15.93435633,5418.048812,59.44372491,3129.099713,NA,2.140056698,26.68552179,2.140056698,16420.67674,1742.232445,94.1131922,94.7483714,89.3835506,73.0944624,75.8868078,33.6164494,52.8175896,94.521987,5,10.1131922,9.4087948,18.2703584,NA,28.7296416,16.9747558,3.0692182,90.6604234,2.2956026,95.3395766,86.521987,91.9307818,91.6351792,86.521987,NA,90.2263844,89.3395766,84.1131922,93.9307818,92.6351792
NLA_NV-10345,2900,0,0.48137931,0,0.147368421,0,0.245244003,0,0,0,0.035862069,0,0.05,0,0.219354839,0.314373866,0,0,0.023347426,18.01972591,0.260043126,28.25332938,2.09E-05,0.006747127,0.014667929,0.041498506,49.18121503,5.45692,-25.33527605,-2.696605635,-2081.26127,-30.03473471,-3263.232776,-0.002414217,-0.77928673,-1.694131867,-4.793038179,-5680.383742,-630.2690901,47,17,82,26,26,9,93,34,2,3,3,12,69,77,1,2,3,4,2,41,34,33,34,7,26,40,41,30,31
NLA_WA-10130,793,0,0.672131148,0,0.570876289,0,0.279245283,0,0.0433213,0,0.05296343,0,0.174022699,0,0.28956229,0.621503718,0,0,0.033717827,20.55282232,0.278408142,1.080637556,NA,0.027876239,0.088906587,0.053434104,42.63216405,8.312091507,61.37879539,7.147199963,4356.6014,59.01444006,229.063776,NA,5.908953063,18.84561423,11.32647815,9036.780577,1761.921984,92,92,94,70,44,68,71,94,1,2,2,5,NA,15,17,5,80,73,90,75,82,81,74,NA,78,78,75,88,86
NLA_NY-10048,728,0,0.053571429,0,0.374242424,0,0.16089613,0,0,0,0.046703297,0,0.247252747,0,0.598425197,0.213906926,0,0,0.052201857,14.92858166,0.161663,12.03029372,NA,0.019617342,0.022344924,0.047520478,35.79374771,5.344404548,-61.11966482,-5.331593732,-1524.718398,-16.51131737,-1228.704145,NA,-2.003601093,-2.282180452,-4.853464879,-3655.764955,-545.8463586,12,67,66,35,42,87,50,36,0,0,0,7,NA,0,0,0,1,0,36,54,50,51,49,NA,53,54,54,46,48
NLA_NY-10049,454,0,0.028634361,0,0.594713656,0,0.069053708,0,0,0,0.024229075,0,0.343612335,0,0.301190476,0.311674009,0,0,0.085447303,15.6291666,0.171514804,0.10116422,3.19E-08,0.026377032,0.061213392,0.072063478,37.10672222,6.088858466,-5.815178148,-1.649757637,-301.7571779,-3.311489632,-1.953209049,-6.16E-07,-0.509269556,-1.18186599,-1.391351966,-716.4310204,-117.5594831,7,87,36,35,18,96,22,50,1,0,0,2,45,3,7,2,7,5,53,54,54,54,52,33,54,54,55,53,54
NLA_TX-10282,1002.572642,0,0.353436307,0,0.494081984,0,0.199793341,0,0.009757768,0,0.086808716,0,0.123845513,0,0.23861473,0.423759145,0,0,0.155362586,42.56946992,0.578840099,NA,0.000978984,0.031593181,0.43048132,0.06886839,40.0511719,9.36910137,15.70116634,5.565694787,1525.004719,20.7363137,NA,-0.044680972,1.151724786,24.36465919,2.398175604,1434.789446,335.6378135,27.5579472,70.52084179,64.58268414,31.46678974,66.09115746,58.87173713,76.5579472,46.12826287,10,90,96,NA,53.63215802,37.79752631,47.16536828,11.20247369,37,50,56.45899944,38.77278936,40.73568395,40.53321026,NA,52.6738416,40.74805242,42.93815765,38.97526306,39.15299981,39.74805242
NLA_TX-10241,555,0,0.347747748,0,0.236036036,0,0.17016317,0,0.236966825,0,0.043243243,0,0.136936937,0,0.180147059,0.291891892,0,0,0.049444468,25.9653048,0.307039436,NA,NA,0.0111146,0.113742765,0.012303451,43.56961373,7.419751507,-6.229777942,-1.709870009,-897.9224204,-10.61792249,NA,NA,-0.38436093,-3.933409571,-0.425473329,-1506.708021,-256.5870604,27,36,60,89,24,66,73,28,0,9,8,NA,NA,6,11,0,65,3,18,37,35,35,NA,NA,36,35,37,34,35
NLA_WI-10158,1107,0,0.024390244,0,0.280036134,0,0.102469136,0,0,0,0.036133695,0,0.206865402,0,0.337638376,0.152213189,0,0,0.161538884,18.93659529,0.225313679,0.030844785,0.004420317,0.035668564,0.238631152,0.158672036,39.57958301,7.190530438,-75.49615894,-36.12019876,-4234.234932,-50.38028402,-6.896913828,-0.988385785,-7.975513914,-53.3580797,-35.47916979,-8850.020313,-1607.807248,12,59,73,61,26,76,54,41,22,25,22,6,81,20,41,29,24,53,37,59,52,53,75,13,59,49,58,51,47
NLA_WA-10133,895,0,0.853631285,0,0.549886621,0,0.164855072,0,0.017482517,0,0.05698324,0,0.14972067,0,0.114285714,0.701758953,0,0,0.024332027,14.89829699,0.199934508,9.287522363,9.40E-06,0.009465572,0.019179247,0.019863701,27.79645556,4.755741562,35.55020068,7.56882372,4634.327669,62.19247897,2889.016234,0.002923228,2.94440117,5.965978189,6.178887257,8646.483766,1479.34121,98,91,84,52,49,59,46,97,0,0,0,11,70,0,0,0,0,0,87,75,82,82,75,90,76,75,74,87,85
NLA_WY-10128,1729.386381,0,0.104362028,0,0.326170031,0,0.0032856,0,0,0,0.01586478,0,0.160099451,0,0.098212108,0.21526603,0,0,0.020189165,11.94468247,0.138746944,1.550901772,NA,0.007222796,0.011404089,0.009271868,47.32310327,4.45325074,-21.74036235,-5.560598369,-3289.862734,-38.21436048,-462.0355916,NA,-2.129310969,-3.449539682,-2.748570469,-13033.96003,-1226.53605,40.95869377,61.04971342,4.760326558,71,11.67771409,49.61142953,40.05787737,53.09101965,6,4,6,4.380163279,NA,49.18179607,1.520653116,3.80163279,12,5,54.7768977,77.25624458,56.19020326,58.19020326,83.0991836,NA,53.23150949,80.29755081,78.25624458,51.19020326,55.3306931
NLA_SD-10224,698.6665648,0,0.072301402,0,0.322727421,0,0.107285557,0,0.008871793,0,0.055195683,0,0.236994174,0,0.497696869,0.197514411,0,0,0.060656229,14.00763229,0.15735959,14.5776901,NA,0.003178292,0.98377608,0.014333941,40.34633156,5.521988449,-50.05598166,-6.125110832,-1431.584559,-16.06019744,-1841.803077,NA,-0.324411436,-117.8217137,-1.434795325,-4128.266067,-565.3915508,35.83115693,56.24385049,66.75614951,73.18615248,36.19192228,80.82538713,75.40692376,47.44154257,17.20346188,5,8.802307921,22.56999703,NA,0,74.36653515,13.80230792,22.79653812,18.19769208,42.21500148,73.40692376,70.20923168,71.20923168,66.41846336,NA,76.20346188,37.44731237,75.20346188,67.61038564,68.0115396
NLA_OK-10168,440,0,0.129545455,0,0.3275,0,0.096866097,0,0.057692308,0,0.061363636,0,0.338636364,0,0.617318436,0.228522727,0,0,0.131205209,27.566172,0.408611357,NA,NA,0.01127452,2.321009326,0.045369226,47.36152353,7.718805589,-34.13678049,-7.2554506,-1524.367827,-22.5955931,NA,NA,-0.623463969,-128.3483228,-2.508849914,-2619.020977,-426.838333,7,44,46,88,46,98,89,24,11,6,21,NA,NA,12,96,9,59,9,10,50,48,47,NA,NA,51,14,52,46,47
NLA_WI-10163,811.4463337,0,0.08858885,0,0.303040366,0,0.111615485,0,0.034462201,0,0.027929839,0,0.150151631,0,0.276542284,0.195814608,0,0,0.109084099,17.37797677,0.2057831,40.86020234,0.000102097,0.015793815,0.204857876,0.231760026,36.13834399,6.0044787,-30.22900484,-13.61678817,-2186.413009,-25.85810405,-5976.540178,-0.01391971,-1.967618391,-25.66946383,-31.65738567,-4545.4843,-754.3215616,36.45318555,58.36454297,65.88409385,75.85091119,17.82318123,48.2872722,42.27636678,56.2872722,5.928181949,11,11.46409097,22.11045343,54.67954513,2.464090975,37.46409097,33.50272636,3,8.928181949,63.57454441,75.39227292,70.24863682,71.24863682,64.03318267,37.32045487,77.92818195,63.78454585,61.35363754,70.24863682,69.7127278
NLA_TX-10230,5869.531897,0,0.229423803,0,0.13226157,0,0.03475847,0,0.046974485,0,0.055196491,0,0.042081159,0,0.027121246,0.180842687,0,0,0.307491558,33.72918038,0.389008948,49.97174649,0.002046677,0.056568894,0.192129587,0.715707764,35.90942953,8.852576077,-20.70877888,-323.2004874,-35527.173,-410.176665,-47329.11545,-2.241905782,-55.90207391,-206.4283278,-780.7684572,-37813.43981,-9319.255092,14.12306263,17.96900215,16.681856,52.85141541,35.91795824,12.18960547,39.51777249,11.06654283,33.04102088,54.38468683,30.54877034,22.14858459,60.76937366,57.14858459,27.17958244,61.90793522,12.83591649,16.79489561,9.533271416,4.353688978,2.435730734,3.394709856,12.77939668,7.861438441,3.230626344,8.230626344,2.435730734,3.394709856,3.394709856
NLA_OR-10178,839,0,0.041716329,0,0.332515337,0,0.043143297,0,0.002380952,0,0.060786651,0,0.294398093,0,0.312788906,0.187115833,0,0,0.015163366,15.49587284,0.227738344,0.045956762,NA,0.023982023,0.009285497,0.006055336,45.64359804,6.605912603,-43.84817516,-2.12566981,-2172.282115,-31.92539949,-6.442428493,NA,-3.36190938,-1.301683367,-0.8488646,-6398.527708,-926.0469516,4,55,28,50,58,90,70,28,0,0,1,3,NA,28,0,0,94,4,28,70,61,62,70,NA,55,71,72,46,56
NLA_UT-10355,4658,0,0.202662087,0,0.273960613,0,0.031225906,0,0,0,0.095749249,0,0.088879347,0,0.020552799,0.23831135,0,0,0.184025,22.42073059,0.331299499,54.1714089,0.256039944,0.106511962,0.640976698,0.286272799,57.89535359,7.924566301,-11.09470068,-99.33937703,-12103.03714,-178.8402983,-29242.51603,-138.2140932,-57.49670917,-346.0085635,-154.5342291,-31252.75565,-4277.796384,61,55,33,53,65,47,27,57,19,42,42,18,76,58,68,42,60,63,49,48,20,19,52,12,21,13,30,19,18
NLA_OR-10152,1286,0,0.213063764,0,0.373524452,0,0.100502513,0,0,0,0.092534992,0,0.143079316,0,0.177068215,0.293294108,0,0,0.024950254,26.69636191,0.453611281,NA,5.93E-09,0.02529228,0.028400595,0.029186765,41.2952902,8.247711479,-13.86912015,-1.954264221,-2091.030573,-35.52974975,NA,-4.65E-07,-1.981053862,-2.22451707,-2.286094934,-3234.512427,-646.0137499,53,62,61,50,85,46,50,60,1,28,37,NA,35,30,5,7,78,20,50,71,62,61,NA,45,62,69,69,60,62
NLA_WA-10112,698,0,0.028653295,0,0.285100287,0,0.105454545,0,0.003236246,0,0.075931232,0,0.173352436,0,0.695767196,0.156876791,0,0,0.073314851,21.34991761,0.331914673,NA,1.48E-07,0.017028832,2.059065543,0.024769607,44.78653072,10.33813753,-95.82967556,-10.09782937,-2940.57508,-45.71539973,NA,-2.03E-05,-2.345421601,-283.600009,-3.411577045,-6168.55571,-1423.896343,1,59,70,43,68,68,93,20,5,3,9,NA,59,5,93,1,85,83,9,67,60,59,NA,26,66,6,70,47,44
NLA_UT-10399,1286,0,0.127527216,0,0.360031104,0,0.077777778,0,0,0,0.119751166,0,0.080870918,0,0.304263566,0.24377916,0,0,0.246252577,20.69868136,0.295554731,6.130436411,0.559916761,0.091859683,0.169452986,0.122599505,56.69731373,8.209889589,-43.20623175,-34.96851774,-2939.267543,-41.96955421,-870.5381977,-79.50966214,-13.04431808,-24.0627725,-17.4094543,-8051.168628,-1165.826053,37,71,64,53,84,43,81,58,23,30,28,4,81,53,27,20,30,72,22,63,63,63,74,15,47,65,67,63,60
NLA_UT-10354,4047,0,0.099579936,0,0.349808917,0,0.048315063,0,0,0,0.068198666,0,0.188781814,0,0.129119032,0.224694426,0,0,0.083118958,23.49056979,0.305327114,174.0574831,NA,0.003229035,0.729064345,0.151759647,52.6192634,5.040835205,-67.67304175,-43.56377687,-12311.72733,-160.0260961,-91225.89577,NA,-1.692381067,-382.1125459,-79.53929643,-27578.47208,-2641.970336,26,69,46,53,35,89,63,53,10,53,32,37,NA,5,72,24,13,4,14,60,19,22,32,NA,68,12,46,24,36
NLA_SD-10247,1016,0,0.006889764,0,0.207677165,0,0.153846154,0,0,0,0.026574803,0,0.220472441,0,0.272577997,0.107283465,0,0,0.03118084,15.38615782,0.191196793,2.435023888,0.070403018,0.02057492,0.020685698,0.025179548,41.36194706,5.731073945,-68.38119043,-7.822285721,-3859.89992,-47.96522279,-610.8704085,-17.6618886,-5.161596164,-5.189386838,-6.316751527,-10376.40313,-1437.745025,3,33,85,66,11,79,52,18,2,22,30,14,87,79,3,20,39,27,33,71,43,43,68,11,30,73,60,39,41
NLA_OR-10177,1278.474446,0,0.146220372,0,0.221246406,0,0.089978553,0,0,0,0.026053188,0,0.152776751,0,0.165689653,0.183733389,0,0,0.202526154,23.92764103,0.338144645,72.88260097,5.81E-06,0.053682984,0.109079499,0.402777143,35.3276463,7.852628237,-54.17275239,-44.878345,-5844.369917,-82.41757071,-21478.9254,-0.000687205,-11.9720229,-28.88722919,-82.43484885,-8565.174917,-1879.794129,35.29452349,31.36491623,53.40335074,50,19.94748695,48.77206811,46.94748695,27.41742928,32.08067015,15.36491623,11,31.01407855,43.89117276,52.44558638,24.82458116,41.08067015,11.27016754,13.17541884,35.21385335,44.43150783,43.49809943,46.22793189,43.68759682,38.91932985,35.70167537,50.24201044,40.35083768,41.03843451,41.76826697
NLA_WI-10210,1503,0,0.093812375,0,0.250166334,0,0.138640429,0,0.009375,0,0.03659348,0,0.216899534,0,0.204344328,0.171989355,0,0,0.131782083,18.90205039,0.239870936,18.26800827,0.0007666,0.030471258,0.116612138,0.088379304,39.8324719,6.319946219,-55.96261461,-36.09040688,-5176.596633,-65.69208396,-5002.955135,-0.20994449,-8.344989399,-31.93590044,-24.20393544,-10908.69168,-1730.807592,48,51,84,68,27,79,34,49,12,25,31,18,68,17,21,18,27,22,48,59,43,42,63,23,58,60,63,42,44
NLA_VT-10030,1923.463334,0,0.034948436,0,0.314106944,0,0.080489923,0,0.010704004,0,0.057930657,0,0.175068929,0,0.235410901,0.17452769,0,0,0.059948281,17.63565882,0.195272191,NA,NA,0.021932051,0.030760965,0.028544935,34.77429466,5.029483822,-80.32835137,-21.01018851,-6135.079941,-67.97150937,NA,NA,-7.648761245,-10.76677158,-9.717002804,-12052.61406,-1741.68314,33.82461034,64.05233796,53.94487263,80.94766204,68.84298613,47.82461034,27.28006557,54.05233796,12.24610341,19.01837579,15.89532409,NA,NA,15.29844136,2.473831022,0.701558638,27.05233796,5.526168978,41.03396217,49.96324842,33.84019672,35.66480706,NA,NA,58.20935183,70.33240353,79.22772762,27.13863808,31.4894174
NLA_PA-10042,1158,0,0,0,0.288428325,0,0.126030624,0,0,0,0.069948187,0,0.18134715,0,0.368763557,0.144214162,0,0,0.153765023,22.93930734,0.276191961,42.16334138,5.29E-06,0.023437677,0.378638937,0.270420069,43.17906863,8.22803863,-89.67035468,-37.39025698,-5578.034445,-67.16019151,-10252.64482,-0.001287054,-5.699220478,-92.07170033,-65.75666979,-10499.63403,-2000.770215,3,57,72,57,72,57,42,34,5,14,14,21,20,5,48,29,43,8,39,62,51,51,57,62,66,37,53,44,49
NLA_UT-10391,1829,0,0.112083106,0,0.157463095,0,0.00435161,0,0,0,0.042099508,0,0.069983598,0,0.35130719,0.1347731,0,0,0.156387654,17.15810669,0.240327877,7.076061197,0.020388371,0.02031008,0.492864427,0.158822732,52.47098431,8.114991781,-140.9914697,-62.7636605,-6886.129155,-96.45171426,-2839.86294,-8.182543537,-8.151122867,-197.8031818,-63.74093977,-21058.38257,-3256.820959,31,27,7,53,13,35,83,25,17,13,15,5,63,24,61,26,12,70,3,55,42,43,71,22,52,20,50,34,27
NLA_WI-10206,854,0,0.074941452,0,0.269320843,0,0.08361204,0,0.023255814,0,0.083138173,0,0.170960187,0,0.342783505,0.172131148,0,0,0.171151438,19.05065013,0.225606194,9.224884654,1.78E-05,0.017822298,0.093547541,0.023312852,39.34984314,6.932402712,-53.2986397,-26.61195395,-2962.142933,-35.07900203,-1434.35666,-0.002773591,-2.771149228,-14.54549763,-3.624863134,-6118.419002,-1077.903776,41,56,64,80,80,60,55,49,24,26,22,14,46,4,15,0,20,48,49,66,64,65,69,42,75,71,80,63,61
NLA_NY-10047,934.4911845,0,0.297706002,0,0.249511915,0,0.046392044,0,0,0,0.009768117,0,0.221177312,0,0.386401562,0.273608958,0,0,0.242260119,17.97437722,0.207922738,287.9840895,NA,0.11643907,0.022973028,0.244971782,43.37237311,5.592117007,-29.35459781,-18.23550376,-1348.727341,-15.60155155,-21199.45424,NA,-8.658804611,-1.720984665,-20.68034381,-3253.07234,-419.5326601,45.46461386,46.68363546,24.76881053,35,8.097342935,81.20685374,30.2190216,45.47678172,17.04867147,5.012167867,6.012167867,35.79314626,NA,43.817482,0,12.15818227,90.01216787,0.012167867,45.64713186,48.817482,50.80531413,50.84181773,36,NA,42.8539856,53.9634964,49.75664266,47.70797119,49.79314626
