"ncca_site_id","low_inc_buf","min_inc","max_inc","low_inc_buf5","min_inc5","max_inc5","SITE_ID","NCCA_REG","CHLA","CHLA_COND","DIN","DIN_COND","DIP","DIP_COND","DO","DO_COND","LIGHT_TRANS","SECCHI_FINAL","TRANS_COND","CAT_WQI","ERL_TOT","ERM_TOT","LRM_STATUS","MERMQ","MERMQ_STATUS","MPECQ","NCA_SCI_STATUS","NCA_SQI_STATUS","NCA_SQI_STATUS_NOTOC","NCA_TOX_STATUS","NCCA_SCI_STATUS","NCCA_SQI_STATUS","PEC_STATUS","PR_MAX","SIG_TEST","NCCA_TOX_STATUS","TISSUE_STATUS","NCA_BI","NCA_BI_STATUS","OTI","OTI_STATUS","NCCA_BI_STATUS","NCCA_BI_TYPE","nearestBlock","distToNearestBlock","OBJECTID","ID","STATE_NAME","ST_ABBREV","REGION","ACSTOTPOP","D_PM25_2","B_PM25_D2","P_PM25_D2","D_OZONE_2","B_OZONE_D2","P_OZONE_D2","D_DSLPM_2","B_DSLPM_D2","P_DSLPM_D2","D_CANCR_2","B_CANCR_D2","P_CANCR_D2","D_RESP_2","B_RESP_D2","P_RESP_D2","D_PTRAF_2","B_PTRAF_D2","P_PTRAF_D2","D_LDPNT_2","B_LDPNT_D2","P_LDPNT_D2","D_PNPL_2","B_PNPL_D2","P_PNPL_D2","D_PRMP_2","B_PRMP_D2","P_PRMP_D2","D_PTSDF_2","B_PTSDF_D2","P_PTSDF_D2","D_PWDIS_2","B_PWDIS_D2","P_PWDIS_D2","PM25","B_PM25","P_PM25","OZONE","B_OZONE","P_OZONE","DSLPM","B_DSLPM","P_DSLPM","CANCER","B_CANCR","P_CANCR","RESP","B_RESP","P_RESP","PTRAF","B_PTRAF","P_PTRAF","PRE1960PCT","B_LDPNT","P_LDPNT","PNPL","B_PNPL","P_PNPL","PRMP","B_PRMP","P_PRMP","PTSDF","B_PTSDF","P_PTSDF","PWDIS","B_PWDIS","P_PWDIS","VULEOPCT","B_VULEOPCT","P_VULEOPCT","MINORPCT","B_MINORPCT","P_MINORPCT","LOWINCPCT","B_LWINCPCT","P_LWINCPCT","LINGISOPCT","B_LNGISPCT","P_LNGISPCT","LESSHSPCT","B_LESHSPCT","P_LESHSPCT","UNDER5PCT","B_UNDR5PCT","P_UNDR5PCT","OVER64PCT","B_OVR64PCT","P_OVR64PCT","T_MINORPCT","T_LWINCPCT","T_LNGISPCT","T_LESHSPCT","T_UNDR5PCT","T_OVR64PCT","T_VULEOPCT","T_PM25","T_PM25_D2","T_OZONE","T_OZONE_D2","T_DSLPM","T_DSLPM_D2","T_CANCR","T_CANCR_D2","T_RESP","T_RESP_D2","T_PTRAF","T_PTRAF_D2","T_LDPNT","T_LDPNT_D2","T_PNPL","T_PNPL_D2","T_PRMP","T_PRMP_D2","T_PTSDF","T_PTSDF_D2","T_PWDIS","T_PWDIS_D2","Shape_Length","Shape_Area","gini","gini5","low_inc_buf_coast1","gini_coast1","low_minor_buf","dist_to_coast","dist_to_coast","minor_shore","low_inc_shore"
2321,0.553051162375433,0.521920668058455,0.608929946112394,0.505271860793117,0.308794788273615,0.608929946112394,"NCCA10-SCRO-10389","Southeast",NA,"MISSING",0.12,"FAIR",0.083,"POOR",2.63,"FAIR",14.07,NA,"GOOD","FAIR",1,0,"FAIR",0.02827674,"GOOD",NA,"GOOD","GOOD","GOOD","GOOD","FAIR","FAIR","",0.557157691,"YES","FAIR","Missing",3,"GOOD",NA,"","GOOD","NCA_BI",450130001001,0,175573,450130001001,"South Carolina","SC",4,1437,2161.15147137686,8,78,9071.99874397715,8,76,41.6071592486935,8,71,9359.28551762514,8,77,151.544630509703,8,79,5345.05902667986,8,70,2.10327764340412,7,62,27.3090787599019,9,88,57.3077364589787,8,77,17.6282435378261,7,65,0.00021563265629,7,66,8.15488904109589,3,24,34.2322803921569,1,1,0.15700045623,1,9,35.3163283143422,3,25,0.571838514305139,9,82,20.1690459266663,3,28,0.007936507936508,2,15,0.103048078790917,8,76,0.216245014849236,6,50,0.066518414810046,2,10,8.13668273e-07,3,26,0.538622129436325,8,79,0.555323590814196,8,77,0.521920668058455,8,77,0,7,62,0.175379426644182,8,70,0.038274182324287,3,29,0.328462073764787,10,94,"56% (77%ile)","52% (77%ile)","0% (62%ile)","18% (70%ile)","4% (29%ile)","33% (94%ile)","54% (79%ile)","8.15 ug/m3 (24%ile)","78%ile","34.2 ppb (1%ile)","76%ile","0.157 ug/m3 (9%ile)","71%ile","35 lifetime risk per million (25%ile)","77%ile","0.57  (82%ile)","79%ile","20 daily vehicles/meters distance (28%ile)","70%ile","0.0079 = fraction pre-1960 (15%ile)","62%ile","0.1 facilities/km distance (76%ile)","88%ile","0.22 facilities/km distance (50%ile)","77%ile","0.067 facilities/km distance (10%ile)","65%ile","0.00000081 toxicity-weighted concentration/meters distance (26%ile)","66%ile",61559.7987582014,148782535.743152,0.087009278053939,0.300135157838779,0.281051067233661,0.396052022732395,0.324114559238309,695.4895661,695.4895661,0.670195996,0.550541629
2322,0.320041429311237,0.320041429311237,0.320041429311237,0.310262646066498,0,0.320041429311237,"NCCA10-SCRT-10133","Southeast",7.5,"FAIR",0.193,"FAIR",0.058,"POOR",2.1,"FAIR",4.37,NA,"POOR","POOR",0,0,"GOOD",0.012457614,"GOOD",NA,"GOOD","GOOD","GOOD","GOOD","GOOD","FAIR","",0.161123566,"YES","FAIR","Missing",3,"GOOD",NA,"","GOOD","NCA_BI",450539503004,0,177021,450539503004,"South Carolina","SC",4,1931,2629.99285089315,9,81,10779.0238812588,8,79,78.6277128601519,9,80,11445.4974966408,9,80,168.486339778945,9,81,7718.94157531532,8,72,11.3697987080529,8,70,8.64988530222155,8,75,32.2040684094053,8,72,26.4857576541272,7,68,NA,0,NA,8.46916,5,44,34.7108464052288,1,4,0.2531986657,5,43,36.8570391914685,4,35,0.542563364351984,7,60,24.8567030171952,4,31,0.036613272311213,4,34,0.02785454819061,3,27,0.103704239316687,3,22,0.085290011042369,2,15,NA,0,NA,0.515018125323666,8,76,0.709994821336095,9,88,0.320041429311237,5,46,0.07703081232493,10,94,0.264462809917355,10,90,0.067840497151735,7,63,0.077679958570689,2,10,"71% (88%ile)","32% (46%ile)","8% (94%ile)","26% (90%ile)","7% (63%ile)","8% (10%ile)","52% (76%ile)","8.47 ug/m3 (44%ile)","81%ile","34.7 ppb (4%ile)","79%ile","0.253 ug/m3 (43%ile)","80%ile","37 lifetime risk per million (35%ile)","80%ile","0.54  (60%ile)","81%ile","25 daily vehicles/meters distance (31%ile)","72%ile","0.037 = fraction pre-1960 (34%ile)","70%ile","0.028 facilities/km distance (27%ile)","75%ile","0.1 facilities/km distance (22%ile)","72%ile","0.085 facilities/km distance (15%ile)","68%ile","","",147254.88101768,374253556.734658,0,0.320041429311237,0.320041429311237,0,0.709994821336095,20.14437492,20.14437492,0.709994821,0.320041429
2323,0.1284628789479,0.07051282051282,0.620689655172413,0.27026703955643,0.069643452182606,0.620689655172413,"NCCA10-SCRO-10382","Southeast",8.13,"FAIR",0.03,"GOOD",0.026,"FAIR",4.6,"FAIR",37.71,NA,"GOOD","FAIR",0,0,"GOOD",0.010500609,"GOOD",NA,"GOOD","GOOD","GOOD","GOOD","GOOD","FAIR","",0.161243799,"YES","FAIR","Poor",4,"GOOD",NA,"","GOOD","NCA_BI",450130107001,0,175664,450130107001,"South Carolina","SC",4,1872,-4525.278901666,2,12,-20685.5459960246,2,13,-158.419056028597,2,14,-16419.3056746873,2,16,-236.520624795169,2,15,NA,0,NA,0,6,59,-52.7453410533877,2,10,-117.307856862844,2,18,-52.7453410533877,4,33,NA,0,NA,7.79461860273973,2,11,35.6300562091503,2,19,0.272870722,5,48,28.2816215833395,1,1,0.407397665872335,1,3,NA,0,NA,0,2,13,0.090851818311404,8,71,0.202058264964403,5,48,0.090851818311404,2,16,NA,0,NA,0.044070512820513,1,0,0.017628205128205,1,1,0.07051282051282,1,3,0,7,62,0,1,3,0,1,4,0.44017094017094,11,98,"2% (1%ile)","7% (3%ile)","0% (62%ile)","0% (3%ile)","0% (4%ile)","44% (98%ile)","4% (0%ile)","7.79 ug/m3 (11%ile)","12%ile","35.6 ppb (19%ile)","13%ile","0.273 ug/m3 (48%ile)","14%ile","28 lifetime risk per million (1%ile)","16%ile","0.41  (3%ile)","15%ile","","","0 = fraction pre-1960 (13%ile)","59%ile","0.091 facilities/km distance (71%ile)","10%ile","0.2 facilities/km distance (48%ile)","18%ile","0.091 facilities/km distance (16%ile)","33%ile","","",23922.1871432002,28682904.2672719,0.550176834659593,0.551046202989807,0.0788024627732938,0.038522505574136,0.0217349893381404,1838.128341,1838.128341,0.30418251,0.620689655
2324,0.0933928813137358,0,0.109035326086956,0.132084242422178,0,0.287392055267702,"NCCA10-SCRT-10121","Southeast",11.66,"FAIR",0.053,"GOOD",0.055,"POOR",3.5,"FAIR",23.41,NA,"GOOD","FAIR",0,0,"GOOD",0.016537896,"GOOD",NA,"GOOD","GOOD","GOOD","GOOD","GOOD","FAIR","",0.161437501,"YES","FAIR","Poor",2.5,"FAIR",NA,"","FAIR","NCA_BI",450130022022,0,175643,450130022022,"South Carolina","SC",4,261,-753.722587331154,5,45,-3221.45849415695,5,46,-17.8513207037451,5,47,-3273.7888109076,5,45,-50.5509157164107,5,44,NA,0,NA,0,6,59,-7.48169923272383,4,37,-22.0613474817607,5,41,-7.48169923272383,6,50,-0.000963469749872,4,36,8.1530684109589,3,24,34.8467352941177,1,7,0.1930989483,3,23,35.4127958840569,3,25,0.54681268811629,7,64,NA,0,NA,0,2,13,0.080930048667648,7,66,0.238639093852317,6,53,0.080930048667648,2,14,1.0421917712e-05,4,36,0,1,0,0,1,0,0,1,0,0,7,62,0,1,3,0,1,4,0.528735632183908,11,99,"0% (0%ile)","0% (0%ile)","0% (62%ile)","0% (3%ile)","0% (4%ile)","53% (99%ile)","0% (0%ile)","8.15 ug/m3 (24%ile)","45%ile","34.8 ppb (7%ile)","46%ile","0.193 ug/m3 (23%ile)","47%ile","35 lifetime risk per million (25%ile)","45%ile","0.55  (64%ile)","44%ile","","","0 = fraction pre-1960 (13%ile)","59%ile","0.081 facilities/km distance (66%ile)","37%ile","0.24 facilities/km distance (53%ile)","41%ile","0.081 facilities/km distance (14%ile)","50%ile","0.00001 toxicity-weighted concentration/meters distance (36%ile)","36%ile",30638.653306602,41574690.8401962,0.109035326086956,0.287392055267702,0.109035326086956,0,0.036712697878073,7.596297308,7.596297308,0.03152111,0.093616508
2325,0.147429708073969,0.06562193927522,0.204941860465116,0.170056482285576,0.019554342883129,1,"NCCA10-SCRT-10116","Southeast",8.96,"FAIR",0.027,"GOOD",0.023,"FAIR",4.57,"FAIR",31.04,NA,"GOOD","FAIR",3,0,"GOOD",0.071058613,"GOOD",NA,"GOOD","GOOD","GOOD","GOOD","GOOD","FAIR","",0.325650926,"YES","FAIR","Poor",4,"GOOD",NA,"","GOOD","NCA_BI",450190047011,0,175992,450190047011,"South Carolina","SC",4,1376,-1436.59122734482,4,37,-6699.4087433788,4,37,-111.940179101069,3,20,-5666.93365945785,4,39,-82.8857044617836,4,38,-76584.133446904,1,8,-72.0390537771186,1,3,-21.5060920106391,3,22,-167.047635667911,2,13,-34.7150368907867,4,38,NA,0,NA,7.64629287671233,1,4,35.6577712418301,3,20,0.5958044138,11,96,30.1623966848248,1,7,0.441161243048087,1,9,407.620973104892,9,88,0.383429672447013,10,90,0.114466714690162,9,80,0.889115234985769,9,86,0.18477165545792,4,38,NA,0,NA,0.21765988372093,3,26,0.230377906976744,4,36,0.204941860465116,3,23,0,7,62,0,1,3,0.076308139534884,8,72,0.148255813953488,5,47,"23% (36%ile)","20% (23%ile)","0% (62%ile)","0% (3%ile)","8% (72%ile)","15% (47%ile)","22% (26%ile)","7.65 ug/m3 (4%ile)","37%ile","35.7 ppb (20%ile)","37%ile","0.596 ug/m3 (96%ile)","20%ile","30 lifetime risk per million (7%ile)","39%ile","0.44  (9%ile)","38%ile","410 daily vehicles/meters distance (88%ile)","8%ile","0.38 = fraction pre-1960 (90%ile)","3%ile","0.11 facilities/km distance (80%ile)","22%ile","0.89 facilities/km distance (86%ile)","13%ile","0.18 facilities/km distance (38%ile)","38%ile","","",12665.649515714,6827575.67123569,0.139319921189896,0.980445657116871,0.138492871690427,0,0.063136456211813,56.97169764,56.97169764,0.133539264,0.147205832
2326,0.203559510567296,0.203559510567296,0.203559510567296,0.203827475304542,0.203559510567296,0.290575916230366,"NCCA10-SCRO-10376","Southeast",12.03,"FAIR",0.043,"GOOD",0.036,"FAIR",3.57,"FAIR",34.48,NA,"GOOD","FAIR",1,0,"GOOD",0.029445271,"GOOD",NA,"GOOD","GOOD","GOOD","GOOD","GOOD","FAIR","",0.282097142,"YES","FAIR","Poor",5,"GOOD",NA,"","GOOD","NCA_BI",450190050001,0,176006,450190050001,"South Carolina","SC",4,899,-118.974006744326,6,54,-576.656278605314,6,54,-2.6839819992795,6,54,-464.235113223121,6,54,-6.650854271294,6,54,-1861.425194318,5,42,-0.887062922690449,5,44,-0.592601073507972,6,53,-0.880962164788083,6,55,-0.905379438683091,6,54,NA,0,NA,7.47004547945205,1,1,36.2066366013072,3,23,0.1685197309,2,14,29.1480257228597,1,4,0.417588557730436,1,5,116.873687275532,7,64,0.055696202531646,5,41,0.037207765724741,4,36,0.055313152987994,1,5,0.056846245395917,1,7,NA,0,NA,0.336484983314794,6,52,0.469410456062291,7,69,0.203559510567296,3,23,0,7,62,0.133834586466165,6,58,0.016685205784205,2,10,0.290322580645161,10,91,"47% (69%ile)","20% (23%ile)","0% (62%ile)","13% (58%ile)","2% (10%ile)","29% (91%ile)","34% (52%ile)","7.47 ug/m3 (1%ile)","54%ile","36.2 ppb (23%ile)","54%ile","0.169 ug/m3 (14%ile)","54%ile","29 lifetime risk per million (4%ile)","54%ile","0.42  (5%ile)","54%ile","120 daily vehicles/meters distance (64%ile)","42%ile","0.056 = fraction pre-1960 (41%ile)","44%ile","0.037 facilities/km distance (36%ile)","53%ile","0.055 facilities/km distance (5%ile)","55%ile","0.057 facilities/km distance (7%ile)","54%ile","","",72316.5977524185,235654342.228396,0,0.08701640566307,0.203559510567296,0,0.469410456062291,24.92681296,24.92681296,0.469410456,0.203559511
2327,0.174158267385941,0.043525571273123,0.26541207008436,0.214536653747219,0.043525571273123,0.468371467025572,"NCCA10-SCRO-10380","Southeast",17.47,"FAIR",0.301,"FAIR",0.033,"FAIR",4.92,"FAIR",27.28,NA,"GOOD","FAIR",0,0,"GOOD",0.016046874,"GOOD",NA,"GOOD","GOOD","GOOD","GOOD","GOOD","FAIR","",0.164855146,"YES","FAIR","Poor",2,"FAIR",NA,"","FAIR","NCA_BI",450439205051,0,176518,450439205051,"South Carolina","SC",4,972,-2166.21056044266,3,29,-10687.9421444966,3,28,-46.9096782480347,4,36,-7539.9849889958,4,33,-111.238912064249,4,32,-878.180636454743,5,45,-11.5609750038218,3,29,-3.08932125119852,5,46,-25.3919152517703,5,40,-16.2581571501993,5,45,-0.311538164150506,2,18,7.45349780821918,1,0,36.7750738562091,3,29,0.161406832,2,12,25.9435821317396,1,0,0.382750874915012,1,1,3.02164414141643,2,13,0.039779005524862,4,36,0.010629737291091,1,4,0.087368507998079,2,15,0.055941070964002,1,7,0.001071940588822,7,65,0.055198999628331,1,1,0.066872427983539,1,7,0.043525571273123,1,1,0,7,62,0,1,3,0.023662551440329,2,15,0.332304526748971,10,94,"7% (7%ile)","4% (1%ile)","0% (62%ile)","0% (3%ile)","2% (15%ile)","33% (94%ile)","6% (1%ile)","7.45 ug/m3 (0%ile)","29%ile","36.8 ppb (29%ile)","28%ile","0.161 ug/m3 (12%ile)","36%ile","26 lifetime risk per million (0%ile)","33%ile","0.38  (1%ile)","32%ile","3 daily vehicles/meters distance (13%ile)","45%ile","0.04 = fraction pre-1960 (36%ile)","29%ile","0.011 facilities/km distance (4%ile)","46%ile","0.087 facilities/km distance (15%ile)","40%ile","0.056 facilities/km distance (7%ile)","45%ile","0.0011 toxicity-weighted concentration/meters distance (65%ile)","18%ile",77468.8817063365,233979700.767978,0.221886498811237,0.424845895752449,0.043525571273123,0,0.066872427983539,453.2904161,453.2904161,0.23002689,0.226237597
2328,0.362656072644721,0.362656072644721,0.362656072644721,0.359503760002459,0.15047879616963,0.46,"NCCA10-SCRO-10375","Southeast",7.56,"FAIR",0.027,"GOOD",0.038,"FAIR",5,"FAIR",39.92,NA,"GOOD","FAIR",0,0,"GOOD",0.010778849,"GOOD",NA,"GOOD","GOOD","GOOD","GOOD","GOOD","FAIR","",0.161330632,"YES","FAIR","Poor",3,"GOOD",NA,"","GOOD","NCA_BI",450190023001,0,175855,450190023001,"South Carolina","SC",4,1779,573.613572338074,7,61,2664.91675623821,7,62,12.5693795008056,7,60,2194.89641385022,7,61,31.5064203234966,7,61,NA,0,NA,8.01338139074707,7,68,1.88697813677927,7,61,2.95245021607496,6,57,4.86521222274103,6,58,0.006496192168534,8,73,7.55164328767123,1,1,35.0837248366013,2,12,0.1654763327,2,13,28.8958901429492,1,3,0.414783155469435,1,4,NA,0,NA,0.105496453900709,6,58,0.024842134962931,3,23,0.038869113165379,1,1,0.06405069370169,1,9,8.5522603283e-05,5,48,0.396898581572501,7,62,0.431141090500281,7,66,0.362656072644721,6,53,0,7,62,0.131136950904392,6,58,0.025857223159078,2,17,0.308038223721191,10,93,"43% (66%ile)","36% (53%ile)","0% (62%ile)","13% (58%ile)","3% (17%ile)","31% (93%ile)","40% (62%ile)","7.55 ug/m3 (1%ile)","61%ile","35.1 ppb (12%ile)","62%ile","0.165 ug/m3 (13%ile)","60%ile","29 lifetime risk per million (3%ile)","61%ile","0.41  (4%ile)","61%ile","","","0.11 = fraction pre-1960 (58%ile)","68%ile","0.025 facilities/km distance (23%ile)","61%ile","0.039 facilities/km distance (1%ile)","57%ile","0.064 facilities/km distance (9%ile)","58%ile","0.000086 toxicity-weighted concentration/meters distance (48%ile)","73%ile",108980.394209928,296895623.470469,0,0.30952120383037,0.428519775933897,0.30952120383037,0.533314368712984,146.7753417,146.7753417,0.432173302,0.363284982
2329,0.327571117164387,0.316029900332225,0.351190476190476,0.304042248991111,0.161275831087151,0.506344410876132,"NCCA10-SCRO-10379","Southeast",11.91,"FAIR",0.027,"GOOD",0.037,"FAIR",4.1,"FAIR",30.07,NA,"GOOD","FAIR",1,0,"GOOD",0.02731615,"GOOD",NA,"GOOD","POOR","POOR","POOR","GOOD","POOR","",0.189695042,"YES","POOR","Poor",4,"GOOD",NA,"","GOOD","NCA_BI",450190021031,0,175845,450190021031,"South Carolina","SC",4,2408,953.069379274758,7,66,4462.06350684872,7,67,26.7297602770123,7,66,3846.24172104651,7,65,52.9818621376277,7,65,221.57787782855,7,61,16.0639201125754,8,73,7.60566997999478,8,73,44.5854801124958,8,75,23.8181661323449,7,68,NA,0,NA,7.52916410958904,1,1,35.249908496732,2,14,0.2111627507,4,30,30.3849706565369,1,7,0.418552042002831,1,5,1.75044570888965,2,11,0.126903553299492,7,64,0.060084122612701,6,54,0.352221363912924,7,65,0.188161413533549,4,39,NA,0,NA,0.406769102990033,7,63,0.49750830564784,8,71,0.316029900332225,5,45,0,7,62,0.099444724886421,5,47,0.011627906976744,1,7,0.210963455149501,8,77,"50% (71%ile)","32% (45%ile)","0% (62%ile)","10% (47%ile)","1% (7%ile)","21% (77%ile)","41% (63%ile)","7.53 ug/m3 (1%ile)","66%ile","35.2 ppb (14%ile)","67%ile","0.211 ug/m3 (30%ile)","66%ile","30 lifetime risk per million (7%ile)","65%ile","0.42  (5%ile)","65%ile","1.8 daily vehicles/meters distance (11%ile)","61%ile","0.13 = fraction pre-1960 (64%ile)","73%ile","0.06 facilities/km distance (54%ile)","73%ile","0.35 facilities/km distance (65%ile)","75%ile","0.19 facilities/km distance (39%ile)","68%ile","","",57321.402310379,82302865.9691057,0.035160575858251,0.345068579788981,0.100335212975762,0.092705053231369,0.0551220716177671,2.229190048,2.229190048,0.580803971,0.327527543
2330,0.171428571428571,0.171428571428571,0.171428571428571,0.334855680136109,0.171428571428571,0.562837316885119,"NCCA10-SCRT-10123","Southeast",14.89,"FAIR",0.031,"GOOD",0.062,"POOR",4.3,"FAIR",3.57,NA,"POOR","POOR",0,0,"GOOD",0.012953044,"GOOD",NA,"GOOD","GOOD","GOOD","GOOD","GOOD","FAIR","",0.160856372,"YES","FAIR","Poor",2,"FAIR",NA,"","FAIR","NCA_BI",450299703005,0,176175,450299703005,"South Carolina","SC",4,420,501.180553381951,7,61,2058.24489204371,7,60,9.6385825980118,6,59,2249.68547974661,7,61,35.678341885744,7,61,7.40472591357134,6,59,3.78470645584966,7,64,2.208841133507,7,62,5.26144664337355,6,59,5.22754865728564,6,58,0.019464500974782,8,76,8.25185150684931,4,33,33.8886477124183,1,0,0.15869760268747,2,10,37.0406840223834,4,37,0.58743775524624,9,88,0.121917537054043,1,7,0.062314540059347,5,45,0.03636818889505,4,35,0.086628812948457,2,15,0.08607068844484,2,15,0.000320479656712,6,56,0.498809523809523,8,75,0.826190476190476,10,93,0.171428571428571,2,17,0,7,62,0.158854166666666,7,66,0,1,4,0.104761904761904,3,23,"83% (93%ile)","17% (17%ile)","0% (62%ile)","16% (66%ile)","0% (4%ile)","10% (23%ile)","50% (75%ile)","8.25 ug/m3 (33%ile)","61%ile","33.9 ppb (0%ile)","60%ile","0.159 ug/m3 (10%ile)","59%ile","37 lifetime risk per million (37%ile)","61%ile","0.59  (88%ile)","61%ile","0.12 daily vehicles/meters distance (7%ile)","59%ile","0.062 = fraction pre-1960 (45%ile)","64%ile","0.036 facilities/km distance (35%ile)","62%ile","0.087 facilities/km distance (15%ile)","59%ile","0.086 facilities/km distance (15%ile)","58%ile","0.00032 toxicity-weighted concentration/meters distance (56%ile)","76%ile",83066.8941163729,195896999.893511,0,0.391408745456548,0.282554891269977,0.257471794894186,0.324847389098782,18054.19946,18054.19946,0.551925901,0.520957417
2331,0.184687189241168,0.117363344051446,0.340466926070038,0.335263415565751,0,1,"NCCA10-SCRT-10132","Southeast",12.14,"FAIR",0.112,"FAIR",0.085,"POOR",3,"FAIR",20.33,NA,"GOOD","FAIR",3,0,"GOOD",0.06788521,"GOOD",NA,"GOOD","POOR","POOR","POOR","GOOD","POOR","",0.382830592,"YES","POOR","Poor",1.5,"POOR",NA,"","POOR","NCA_BI",450190026052,0,175868,450190026052,"South Carolina","SC",4,514,555.594195217059,7,61,2453.75713661699,7,61,42.2395745729949,8,71,3376.68531761076,7,64,38.9278891172724,7,62,62573.1655297426,9,87,17.5460792965758,8,74,17.3683515976934,9,84,17.1605436917604,7,65,74.1488117005631,8,77,0.000646837514473,7,68,7.94379835616438,2,16,35.0834333333333,2,12,0.603934789,11,96,48.2793152020627,11,99,0.556584831592644,8,71,894.66127211962,11,96,0.250871080139372,9,82,0.248329957473979,10,94,0.245358752742613,6,54,1.06016803913575,9,81,9.248380974e-06,4,35,0.490272373540856,8,74,0.640077821011673,9,83,0.340466926070038,6,50,0,7,62,0.225446428571428,9,83,0,1,4,0.330739299610894,10,94,"64% (83%ile)","34% (50%ile)","0% (62%ile)","23% (83%ile)","0% (4%ile)","33% (94%ile)","49% (74%ile)","7.94 ug/m3 (16%ile)","61%ile","35.1 ppb (12%ile)","61%ile","0.604 ug/m3 (96%ile)","71%ile","48 lifetime risk per million (99%ile)","64%ile","0.56  (71%ile)","62%ile","890 daily vehicles/meters distance (96%ile)","87%ile","0.25 = fraction pre-1960 (82%ile)","74%ile","0.25 facilities/km distance (94%ile)","84%ile","0.25 facilities/km distance (54%ile)","65%ile","1.1 facilities/km distance (81%ile)","77%ile","0.0000092 toxicity-weighted concentration/meters distance (35%ile)","68%ile",10182.6359323479,2522257.29159828,0.223103582018592,1,0.165770560714328,0.036813443106933,0.247016934274684,28.86677012,28.86677012,0.261554573,0.187121942
2332,0.0683594379844929,0.053221288515406,0.221205821205821,0.12057650574871,0.025093632958801,0.221205821205821,"NCCA10-SCRO-10388","Southeast",6.57,"FAIR",0.08,"GOOD",0.033,"FAIR",4.1,"FAIR",35.22,NA,"GOOD","FAIR",0,0,"GOOD",0.020987533,"GOOD",NA,"GOOD","GOOD","GOOD","GOOD","GOOD","FAIR","",0.195657836,"YES","FAIR","Poor",3,"GOOD",NA,"","GOOD","NCA_BI",450150204032,0,175704,450150204032,"South Carolina","SC",4,1071,-2670.97923256772,3,25,-11753.8905928353,3,26,-183.104626719312,2,12,-13295.7618377226,3,21,-167.891835221348,3,23,-52999.9500023609,2,12,0,6,59,-54.4430104802648,1,9,-53.2217005479699,4,30,-85.9178801623856,3,26,-6.77008342230541,1,8,8.02458767123288,2,18,35.3129385620915,2,15,0.5501125251,10,92,39.9452774554407,8,75,0.504407797181828,4,30,159.231019162977,8,71,0,2,13,0.163566494773807,9,89,0.159897238006121,4,38,0.258128387328097,5,49,0.020339779247038,9,84,0.043417366946779,1,0,0.033613445378151,1,3,0.053221288515406,1,2,0,7,62,0,1,3,0.010270774976657,1,7,0.246498599439775,9,85,"3% (3%ile)","5% (2%ile)","0% (62%ile)","0% (3%ile)","1% (7%ile)","25% (85%ile)","4% (0%ile)","8.02 ug/m3 (18%ile)","25%ile","35.3 ppb (15%ile)","26%ile","0.55 ug/m3 (92%ile)","12%ile","40 lifetime risk per million (75%ile)","21%ile","0.5  (30%ile)","23%ile","160 daily vehicles/meters distance (71%ile)","12%ile","0 = fraction pre-1960 (13%ile)","59%ile","0.16 facilities/km distance (89%ile)","9%ile","0.16 facilities/km distance (38%ile)","30%ile","0.26 facilities/km distance (49%ile)","26%ile","0.02 toxicity-weighted concentration/meters distance (84%ile)","8%ile",18037.7822284986,17616858.2468432,0.167984532690415,0.19611218824702,0.123056986797061,0.100071657331715,0.0425230838499991,481.839729,481.839729,0.033613445,0.053221289
2333,0.334328358208955,0.334328358208955,0.334328358208955,0.352911559492,0.334328358208955,0.46,"NCCA10-SCRT-10131","Southeast",16.15,"FAIR",0.092,"GOOD",0.062,"POOR",3.9,"FAIR",8.36,NA,"FAIR","FAIR",0,0,"GOOD",0.008814956,"GOOD",NA,"GOOD","GOOD","GOOD","GOOD","GOOD","FAIR","",0.161177003,"YES","FAIR","Poor",1,"POOR",NA,"","POOR","NCA_BI",450299708002,0,176195,450299708002,"South Carolina","SC",4,670,773.477398924556,7,64,3354.60712117345,7,64,14.7538245449905,7,61,3285.21951005434,7,64,51.5258845629565,7,65,2382.97289646741,7,66,7.32639345804672,7,68,3.59501226596472,7,66,17.6850876513021,7,66,18.6705748230165,7,66,0.01731301200001,8,76,7.91805753424658,2,15,34.3409803921569,1,1,0.15103431821,1,7,33.6306621620845,2,16,0.527468441921768,5,48,24.3943992714124,4,31,0.075,5,49,0.036801998349026,4,35,0.181041542669383,5,43,0.191129935860634,4,39,0.000177232618946,6,53,0.499999999999999,8,75,0.665671641791044,9,85,0.334328358208955,5,48,0,7,62,0.124293785310734,6,55,0.038805970149254,4,30,0.27910447761194,10,90,"67% (85%ile)","33% (48%ile)","0% (62%ile)","12% (55%ile)","4% (30%ile)","28% (90%ile)","50% (75%ile)","7.92 ug/m3 (15%ile)","64%ile","34.3 ppb (1%ile)","64%ile","0.151 ug/m3 (7%ile)","61%ile","34 lifetime risk per million (16%ile)","64%ile","0.53  (48%ile)","65%ile","24 daily vehicles/meters distance (31%ile)","66%ile","0.075 = fraction pre-1960 (49%ile)","68%ile","0.037 facilities/km distance (35%ile)","66%ile","0.18 facilities/km distance (43%ile)","66%ile","0.19 facilities/km distance (39%ile)","66%ile","0.00018 toxicity-weighted concentration/meters distance (53%ile)","76%ile",162808.224411847,517521335.006397,0,0.125671641791045,0.334328358208955,0,0.665671641791044,4206.916548,4206.916548,0.666189047,0.350441348
